5.0000	0.0000014355
5.0000	0.0000014100
5.0000	0.0000013992
5.0000	0.0000013866
5.0000	0.0000013778
5.0000	0.0000013731
5.0000	0.0000013871
5.0000	0.0000013841
5.0000	0.0000013835
5.0000	0.0000013827
5.0000	0.0000013841
5.0000	0.0000013823
5.0000	0.0000016238
5.0000	0.0000015989
5.0000	0.0000015807
5.0000	0.0000015673
5.0000	0.0000015670
5.0000	0.0000015595
5.0000	0.0000013680
5.0000	0.0000013476
100.00	0.00000013982
100.00	0.00000013760
100.00	0.00000014005
100.00	0.00000011176
100.00	0.00000010000
100.00	0.000000094762
100.00	0.00000011316
100.00	0.00000012247
100.00	0.00000014412
100.00	0.00000013551
100.00	0.00000011164
100.00	0.00000010966
100.00	0.00000014459
100.00	0.00000014948
100.00	0.00000013388
100.00	0.00000013143
100.00	0.00000013865
100.00	0.00000011700
100.00	0.00000010955
100.00	0.000000088360
1000.0	0.000000075670
1000.0	0.000000069733
1000.0	0.000000084402
1000.0	0.00000010896
1000.0	0.00000010186
1000.0	0.00000010640
1000.0	0.00000013516
1000.0	0.00000011455
1000.0	0.00000015251
1000.0	0.00000013865
1000.0	0.00000013504
1000.0	0.000000096742
1000.0	0.000000092667
1000.0	0.000000086264
1000.0	0.000000096974
1000.0	0.00000010477
1000.0	0.00000011234
1000.0	0.00000011851
1000.0	0.000000089407
1000.0	0.000000088360
10000	0.00000010606
10000	0.00000010955
10000	0.000000083237
10000	0.000000062865
10000	0.000000056462
10000	0.000000047614
